MonsterResistanceId,MonsterId,DamageTypeId,Value
6302,437,14,-25
6303,437,15,50
6304,437,16,0
6305,437,17,50
6306,437,18,0
6307,437,19,25
6308,438,1,50
6309,438,2,0
6310,438,3,50
6311,438,4,0
6312,438,5,25
6313,438,6,-25
6314,438,7,0
6315,438,8,25
6316,438,9,25
6317,438,10,50
6318,438,11,50
6319,438,12,-25
6320,438,13,0
6321,438,14,-25
6322,438,15,50
6323,438,16,0
6324,438,17,50
6325,438,18,-25
6326,438,19,25
6327,440,1,0
6328,440,2,0
6329,440,3,-25
6330,440,4,25
6331,440,5,0
6332,440,6,50
6333,440,7,50
6334,440,8,50
6335,440,9,0
6336,440,10,0
6337,440,11,0
6338,440,12,0
6339,440,13,50
6340,440,14,50
6341,440,15,-25
6342,440,16,25
6343,440,17,0
6344,440,18,50
6345,440,19,0
6346,441,1,-25
6347,441,2,25
6348,441,3,-25
6349,441,4,50
6350,441,5,0
6351,441,6,50
6352,441,7,50
6353,441,8,25
6354,441,9,0
6355,441,10,0
6356,441,11,0
6357,441,12,0
6358,441,13,25
6359,441,14,50
6360,441,15,-25
6361,441,16,50
6362,441,17,0
6363,441,18,50
6364,441,19,0
6365,442,1,0
6366,442,2,0
6367,442,3,-25
6368,442,4,25
6369,442,5,25
6370,442,6,50
6371,442,7,50
6372,442,8,25
6373,442,9,0
6374,442,10,0
6375,442,11,25
6376,442,12,0
6377,442,13,25
6378,442,14,50
6379,442,15,-25
6380,442,16,0
6381,442,17,0
6382,442,18,50
6383,442,19,25
6384,443,1,25
6385,443,2,0
6386,443,3,-25
6387,443,4,25
6388,443,5,25
6389,443,6,50
6390,443,7,50
6391,443,8,0
6392,443,9,0
6393,443,10,0
6394,443,11,50
6395,443,12,0
6396,443,13,0
6397,443,14,50
6398,443,15,-25
6399,443,16,0
6400,443,17,0
6401,443,18,50
6402,443,19,25
6403,444,1,0
6404,444,2,50
6405,444,3,-25
6406,444,4,0
6407,444,5,0
6408,444,6,50
6409,444,7,25
6410,444,8,25
6411,444,9,25
6412,444,10,0
6413,444,11,0
6414,444,12,0
6415,444,13,25
6416,444,14,50
6417,444,15,-25
6418,444,16,0
6419,444,17,50
6420,444,18,50
6421,444,19,0
6422,445,1,0
6423,445,2,25
6424,445,3,-25
6425,445,4,0
6426,445,5,0
6427,445,6,50
6428,445,7,50
6429,445,8,50
6430,445,9,0
6431,445,10,25
6432,445,11,0
6433,445,12,0
6434,445,13,0
6435,445,14,50
6436,445,15,-25
6437,445,16,50
6438,445,17,0
6439,445,18,50
6440,445,19,0
6441,446,1,0
6442,446,2,0
6443,446,3,-25
6444,446,4,50
6445,446,5,0
6446,446,6,50
6447,446,7,50
6448,446,8,25
6449,446,9,0
6450,446,10,50
6451,446,11,0
6452,446,12,0
6453,446,13,0
6454,446,14,50
6455,446,15,-25
6456,446,16,25
6457,446,17,0
6458,446,18,50
6459,446,19,0
6460,447,1,0
6461,447,2,0
6462,447,3,-25
6463,447,4,25
6464,447,5,0
6465,447,6,100
6466,447,7,50
6467,447,8,0
6468,447,9,0
6469,447,10,0
6470,447,11,25
6471,447,12,0
6472,447,13,25
6473,447,14,50
6474,447,15,-25
6475,447,16,0
6476,447,17,25
6477,447,18,50
6478,447,19,0
6479,448,1,0
6480,448,2,0
6481,448,3,-25
6482,448,4,0
6483,448,5,50
6484,448,6,50
6485,448,7,50
6486,448,8,25
6487,448,9,0
6488,448,10,0
6489,448,11,50
6490,448,12,0
6491,448,13,0
6492,448,14,50
6493,448,15,-25
6494,448,16,0
6495,448,17,0
6496,448,18,50
6497,448,19,25
6498,449,1,-25
6499,449,2,25
6500,449,3,-25
6501,449,4,25
6502,449,5,-25
6503,449,6,125
6504,449,7,25
6505,449,8,0
6506,449,9,25
6507,449,10,25
6508,449,11,0
6509,449,12,0
6510,449,13,0
6511,449,14,50
6512,449,15,-25
6513,449,16,0
6514,449,17,50
6515,449,18,50
6516,449,19,0
6517,450,1,-25
6518,450,2,25
6519,450,3,-25
6520,450,4,0
6521,450,5,-25
6522,450,6,125
6523,450,7,50
6524,450,8,-25
6525,450,9,50
6526,450,10,0
6527,450,11,0
6528,450,12,0
6529,450,13,50
6530,450,14,50
6531,450,15,-25
6532,450,16,0
6533,450,17,25
6534,450,18,50
6535,450,19,0
6536,451,1,125
6537,451,2,-25
6538,451,3,-25
6539,451,4,0
6540,451,5,0
6541,451,6,25
6542,451,7,50
6543,451,8,0
6544,451,9,0
6545,451,10,0
6546,451,11,0
6547,451,12,0
6548,451,13,50
6549,451,14,50
6550,451,15,-25
6551,451,16,0
6552,451,17,25
6553,451,18,50
6554,451,19,0
6555,452,1,125
6556,452,2,-25
6557,452,3,-25
6558,452,4,0
6559,452,5,0
6560,452,6,25
6561,452,7,50
6562,452,8,0
6563,452,9,0
6564,452,10,0
6565,452,11,0
6566,452,12,0
6567,452,13,50
6568,452,14,50
6569,452,15,-25
6570,452,16,0
6571,452,17,25
6572,452,18,50
6573,452,19,0
6574,453,1,0
6575,453,2,0
6576,453,3,-25
6577,453,4,25
6578,453,5,25
6579,453,6,50
6580,453,7,50
6581,453,8,25
6582,453,9,0
6583,453,10,0
6584,453,11,75
6585,453,12,0
6586,453,13,0
6587,453,14,50
6588,453,15,-25
6589,453,16,0
6590,453,17,0
6591,453,18,50
6592,453,19,0
6593,454,1,0
6594,454,2,0
6595,454,3,-25
6596,454,4,0
6597,454,5,25
6598,454,6,50
6599,454,7,50
6600,454,8,25
6601,454,9,25
6602,454,10,0
6603,454,11,50
6604,454,12,0
6605,454,13,0
6606,454,14,50
6607,454,15,-25
6608,454,16,0
6609,454,17,25
6610,454,18,50
6611,454,19,0
6612,455,1,0
6613,455,2,25
6614,455,3,-25
6615,455,4,0
6616,455,5,0
6617,455,6,50
6618,455,7,50
6619,455,8,0
6620,455,9,50
6621,455,10,0
6622,455,11,0
6623,455,12,50
6624,455,13,0
6625,455,14,50
6626,455,15,-25
6627,455,16,0
6628,455,17,0
6629,455,18,50
6630,455,19,25
6631,456,1,-25
6632,456,2,0
6633,456,3,-25
6634,456,4,25
6635,456,5,0
6636,456,6,100
6637,456,7,50
6638,456,8,0
6639,456,9,25
6640,456,10,0
6641,456,11,25
6642,456,12,0
6643,456,13,25
6644,456,14,50
6645,456,15,-25
6646,456,16,0
6647,456,17,25
6648,456,18,50
6649,456,19,0
6650,457,1,75
6651,457,2,0
6652,457,3,-25
6653,457,4,0
6654,457,5,0
6655,457,6,50
6656,457,7,50
6657,457,8,0
6658,457,9,0
6659,457,10,0
6660,457,11,0
6661,457,12,0
6662,457,13,50
6663,457,14,50
6664,457,15,-25
6665,457,16,0
6666,457,17,25
6667,457,18,50
6668,457,19,0
6669,458,1,0
6670,458,2,0
6671,458,3,-25
6672,458,4,25
6673,458,5,0
6674,458,6,50
6675,458,7,50
6676,458,8,50
6677,458,9,0
6678,458,10,0
6679,458,11,0
6680,458,12,0
6681,458,13,50
6682,458,14,50
6683,458,15,-25
6684,458,16,0
6685,458,17,0
6686,458,18,50
6687,458,19,25
6688,459,1,25
6689,459,2,0
6690,459,3,-25
6691,459,4,0
6692,459,5,25
6693,459,6,50
6694,459,7,50
6695,459,8,25
6696,459,9,0
6697,459,10,50
6698,459,11,0
6699,459,12,0
6700,459,13,0
6701,459,14,50
6702,459,15,-25
6703,459,16,0
6704,459,17,25
6705,459,18,50
6706,459,19,0
6707,460,1,25
6708,460,2,25
6709,460,3,-25
6710,460,4,0
6711,460,5,25
6712,460,6,50
6713,460,7,50
6714,460,8,0
6715,460,9,0
6716,460,10,50
6717,460,11,0
6718,460,12,0
6719,460,13,0
6720,460,14,50
6721,460,15,-25
6722,460,16,0
6723,460,17,0
6724,460,18,50
6725,460,19,25
6726,461,1,25
6727,461,2,0
6728,461,3,-25
6729,461,4,0
6730,461,5,25
6731,461,6,50
6732,461,7,50
6733,461,8,0
6734,461,9,25
6735,461,10,0
6736,461,11,0
6737,461,12,0
6738,461,13,25
6739,461,14,50
6740,461,15,-25
6741,461,16,0
6742,461,17,25
6743,461,18,50
6744,461,19,25
6745,462,1,0
6746,462,2,0
6747,462,3,-25
6748,462,4,0
6749,462,5,75
6750,462,6,50
6751,462,7,50
6752,462,8,0
6753,462,9,0
6754,462,10,0
6755,462,11,0
6756,462,12,25
6757,462,13,0
6758,462,14,50
6759,462,15,-25
6760,462,16,50
6761,462,17,0
6762,462,18,50
6763,462,19,0
6764,463,1,0
6765,463,2,0
6766,463,3,-25
6767,463,4,25
6768,463,5,0
6769,463,6,50
6770,463,7,50
6771,463,8,50
6772,463,9,0
6773,463,10,0
6774,463,11,0
6775,463,12,0
6776,463,13,50
6777,463,14,50
6778,463,15,-25
6779,463,16,0
6780,463,17,25
6781,463,18,50
6782,463,19,0
6783,464,1,0
6784,464,2,0
6785,464,3,-25
6786,464,4,50
6787,464,5,25
6788,464,6,50
6789,464,7,50
6790,464,8,0
6791,464,9,0
6792,464,10,0
6793,464,11,0
6794,464,12,0
6795,464,13,0
6796,464,14,50
6797,464,15,-25
6798,464,16,25
6799,464,17,50
6800,464,18,50
6801,464,19,0
6802,465,1,-25
6803,465,2,25
6804,465,3,-25
6805,465,4,0
6806,465,5,0
6807,465,6,100
6808,465,7,25
6809,465,8,25
6810,465,9,25
6811,465,10,0
6812,465,11,0
6813,465,12,50
6814,465,13,0
6815,465,14,50
6816,465,15,-25
6817,465,16,25
6818,465,17,0
6819,465,18,50
6820,465,19,0
6821,466,1,0
6822,466,2,0
6823,466,3,-25
6824,466,4,0
6825,466,5,25
6826,466,6,50
6827,466,7,50
6828,466,8,25
6829,466,9,25
6830,466,10,0
6831,466,11,50
6832,466,12,0
6833,466,13,0
6834,466,14,50
6835,466,15,-25
6836,466,16,0
6837,466,17,25
6838,466,18,50
6839,466,19,0
6840,467,1,50
6841,467,2,0
6842,467,3,-25
6843,467,4,25
6844,467,5,0
6845,467,6,50
6846,467,7,50
6847,467,8,0
6848,467,9,0
6849,467,10,0
6850,467,11,25
6851,467,12,0
6852,467,13,25
6853,467,14,50
6854,467,15,-25
6855,467,16,0
6856,467,17,0
6857,467,18,50
6858,467,19,25
6859,468,1,50
6860,468,2,0
6861,468,3,-25
6862,468,4,0
6863,468,5,25
6864,468,6,50
6865,468,7,50
6866,468,8,0
6867,468,9,0
6868,468,10,0
6869,468,11,25
6870,468,12,0
6871,468,13,0
6872,468,14,50
6873,468,15,-25
6874,468,16,0
6875,468,17,0
6876,468,18,50
6877,468,19,50
6878,469,1,25
6879,469,2,50
6880,469,3,50
6881,469,4,0
6882,469,5,0
6883,469,6,25
6884,469,7,-25
6885,469,8,-25
6886,469,9,50
6887,469,10,50
6888,469,11,0
6889,469,12,0
6890,469,13,50
6891,469,14,50
6892,469,15,0
6893,469,16,-25
6894,469,17,0
6895,469,18,0
6896,469,19,25
6897,470,1,25
6898,470,2,50
6899,470,3,50
6900,470,4,0
6901,470,5,0
6902,470,6,0
6903,470,7,-25
6904,470,8,0
6905,470,9,50
6906,470,10,0
6907,470,11,0
6908,470,12,0
6909,470,13,50
6910,470,14,50
6911,470,15,25
6912,470,16,-25
6913,470,17,0
6914,470,18,50
6915,470,19,0
6916,471,1,25
6917,471,2,50
6918,471,3,50
6919,471,4,0
6920,471,5,0
6921,471,6,0
6922,471,7,-25
6923,471,8,0
6924,471,9,50
6925,471,10,0
6926,471,11,25
6927,471,12,0
6928,471,13,50
6929,471,14,50
6930,471,15,0
6931,471,16,-25
6932,471,17,0
6933,471,18,0
6934,471,19,50
6935,472,1,0
6936,472,2,50
6937,472,3,50
6938,472,4,0
6939,472,5,0
6940,472,6,50
6941,472,7,-25
6942,472,8,0
6943,472,9,25
6944,472,10,0
6945,472,11,0
6946,472,12,0
6947,472,13,50
6948,472,14,50
6949,472,15,50
6950,472,16,-25
6951,472,17,0
6952,472,18,25
6953,472,19,0
6954,473,1,0
6955,473,2,50
6956,473,3,50
6957,473,4,0
6958,473,5,0
6959,473,6,25
6960,473,7,-25
6961,473,8,0
6962,473,9,50
6963,473,10,0
6964,473,11,0
6965,473,12,25
6966,473,13,50
6967,473,14,50
6968,473,15,25
6969,473,16,-25
6970,473,17,0
6971,473,18,25
6972,473,19,0
6973,474,1,0
6974,474,2,50
6975,474,3,50
6976,474,4,0
6977,474,5,0
6978,474,6,25
6979,474,7,-25
6980,474,8,25
6981,474,9,25
6982,474,10,0
6983,474,11,0
6984,474,12,0
6985,474,13,50
6986,474,14,50
6987,474,15,25
6988,474,16,-25
6989,474,17,25
6990,474,18,25
6991,474,19,0
6992,475,1,0
6993,475,2,50
6994,475,3,50
6995,475,4,0
6996,475,5,0
6997,475,6,25
6998,475,7,-25
6999,475,8,0
7000,475,9,50
7001,475,10,0
7002,475,11,0
7003,475,12,25
7004,475,13,50
7005,475,14,50
7006,475,15,0
7007,475,16,-25
7008,475,17,25
7009,475,18,25
7010,475,19,0
7011,476,1,0
7012,476,2,50
7013,476,3,50
7014,476,4,0
7015,476,5,0
7016,476,6,25
7017,476,7,-25
7018,476,8,25
7019,476,9,25
7020,476,10,0
7021,476,11,0
7022,476,12,25
7023,476,13,50
7024,476,14,50
7025,476,15,0
7026,476,16,-25
7027,476,17,0
7028,476,18,25
7029,476,19,25
7030,477,1,0
7031,477,2,50
7032,477,3,50
7033,477,4,0
7034,477,5,0
7035,477,6,25
7036,477,7,-25
7037,477,8,0
7038,477,9,50
7039,477,10,0
7040,477,11,0
7041,477,12,0
7042,477,13,50
7043,477,14,50
7044,477,15,50
7045,477,16,-25
7046,477,17,25
7047,477,18,0
7048,477,19,0
7049,478,1,25
7050,478,2,50
7051,478,3,50
7052,478,4,0
7053,478,5,0
7054,478,6,0
7055,478,7,-25
7056,478,8,50
7057,478,9,0
7058,478,10,0
7059,478,11,0
7060,478,12,25
7061,478,13,50
7062,478,14,50
7063,478,15,25
7064,478,16,-25
7065,478,17,25
7066,478,18,0
7067,478,19,0
7068,479,1,0
7069,479,2,50
7070,479,3,50
7071,479,4,0
7072,479,5,0
7073,479,6,25
7074,479,7,-25
7075,479,8,0
7076,479,9,50
7077,479,10,0
7078,479,11,0
7079,479,12,50
7080,479,13,50
7081,479,14,50
7082,479,15,0
7083,479,16,-25
7084,479,17,25
7085,479,18,0
7086,479,19,0
7087,480,1,50
7088,480,2,50
7089,480,3,50
7090,480,4,0
7091,480,5,-25
7092,480,6,25
7093,480,7,-25
7094,480,8,-25
7095,480,9,50
7096,480,10,0
7097,480,11,0
7098,480,12,25
7099,480,13,50
7100,480,14,50
7101,480,15,0
7102,480,16,-25
7103,480,17,25
7104,480,18,0
7105,480,19,25
7106,481,1,25
7107,481,2,50
7108,481,3,50
7109,481,4,0
7110,481,5,0
7111,481,6,0
7112,481,7,-25
7113,481,8,25
7114,481,9,25
7115,481,10,0
7116,481,11,25
7117,481,12,0
7118,481,13,50
7119,481,14,50
7120,481,15,25
7121,481,16,-25
7122,481,17,25
7123,481,18,0
7124,481,19,0
7125,482,1,25
7126,482,2,50
7127,482,3,50
7128,482,4,0
7129,482,5,0
7130,482,6,0
7131,482,7,-25
7132,482,8,50
7133,482,9,0
7134,482,10,0
7135,482,11,0
7136,482,12,25
7137,482,13,50
7138,482,14,50
7139,482,15,25
7140,482,16,-25
7141,482,17,25
7142,482,18,0
7143,482,19,0
7144,483,1,25
7145,483,2,50
7146,483,3,50
7147,483,4,0
7148,483,5,0
7149,483,6,0
7150,483,7,-25
7151,483,8,25
7152,483,9,25
7153,483,10,0
7154,483,11,0
7155,483,12,25
7156,483,13,50
7157,483,14,50
7158,483,15,0
7159,483,16,-25
7160,483,17,50
7161,483,18,0
7162,483,19,0
7163,484,1,0
7164,484,2,50
7165,484,3,50
7166,484,4,0
7167,484,5,0
7168,484,6,25
7169,484,7,-25
7170,484,8,0
7171,484,9,50
7172,484,10,0
7173,484,11,0
7174,484,12,0
7175,484,13,50
7176,484,14,50
7177,484,15,25
7178,484,16,-25
7179,484,17,25
7180,484,18,25
7181,484,19,0
7182,485,1,25
7183,485,2,50
7184,485,3,50
7185,485,4,0
7186,485,5,0
7187,485,6,25
7188,485,7,-25
7189,485,8,0
7190,485,9,25
7191,485,10,0
7192,485,11,25
7193,485,12,0
7194,485,13,50
7195,485,14,50
7196,485,15,25
7197,485,16,-25
7198,485,17,0
7199,485,18,25
7200,485,19,0
7201,486,1,0
7202,486,2,50
7203,486,3,50
7204,486,4,0
7205,486,5,0
7206,486,6,25
7207,486,7,-25
7208,486,8,0
7209,486,9,50
7210,486,10,0
7211,486,11,0
7212,486,12,25
7213,486,13,50
7214,486,14,50
7215,486,15,50
7216,486,16,-25
7217,486,17,0
7218,486,18,0
7219,486,19,0
7220,487,1,25
7221,487,2,50
7222,487,3,50
7223,487,4,0
7224,487,5,0
7225,487,6,0
7226,487,7,-25
7227,487,8,50
7228,487,9,0
7229,487,10,0
7230,487,11,0
7231,487,12,25
7232,487,13,50
7233,487,14,50
7234,487,15,25
7235,487,16,-25
7236,487,17,25
7237,487,18,0
7238,487,19,0
7239,488,1,0
7240,488,2,50
7241,488,3,50
7242,488,4,0
7243,488,5,50
7244,488,6,0
7245,488,7,-25
7246,488,8,0
7247,488,9,25
7248,488,10,-25
7249,488,11,-25
7250,488,12,25
7251,488,13,50
7252,488,14,50
7253,488,15,0
7254,488,16,-25
7255,488,17,50
7256,488,18,0
7257,488,19,50
7258,489,1,0
7259,489,2,50
7260,489,3,50
7261,489,4,0
7262,489,5,0
7263,489,6,25
7264,489,7,-25
7265,489,8,0
7266,489,9,50
7267,489,10,0
7268,489,11,0
7269,489,12,0
7270,489,13,50
7271,489,14,50
7272,489,15,25
7273,489,16,-25
7274,489,17,25
7275,489,18,0
7276,489,19,25
7277,490,1,0
7278,490,2,50
7279,490,3,50
7280,490,4,0
7281,490,5,25
7282,490,6,25
7283,490,7,-25
7284,490,8,0
7285,490,9,25
7286,490,10,0
7287,490,11,0
7288,490,12,25
7289,490,13,50
7290,490,14,50
7291,490,15,0
7292,490,16,-25
7293,490,17,0
7294,490,18,0
7295,490,19,50
7296,491,1,25
7297,491,2,50
7298,491,3,50
7299,491,4,25
7300,491,5,25
7301,491,6,0
7302,491,7,-25
7303,491,8,0
7304,491,9,0
7305,491,10,0
7306,491,11,0
7307,491,12,0
7308,491,13,50
7309,491,14,50
7310,491,15,25
7311,491,16,-25
7312,491,17,0
7313,491,18,0
7314,491,19,50
7315,492,1,25
7316,492,2,50
7317,492,3,50
7318,492,4,0
7319,492,5,0
7320,492,6,25
7321,492,7,-25
7322,492,8,25
7323,492,9,0
7324,492,10,0
7325,492,11,0
7326,492,12,0
7327,492,13,50
7328,492,14,50
7329,492,15,25
7330,492,16,-25
7331,492,17,25
7332,492,18,0
7333,492,19,25
7334,493,1,25
7335,493,2,50
7336,493,3,50
7337,493,4,0
7338,493,5,50
7339,493,6,0
7340,493,7,-25
7341,493,8,0
7342,493,9,0
7343,493,10,25
7344,493,11,0
7345,493,12,0
7346,493,13,50
7347,493,14,50
7348,493,15,25
7349,493,16,-25
7350,493,17,25
7351,493,18,0
7352,493,19,0
7353,494,1,25
7354,494,2,50
7355,494,3,50
7356,494,4,0
7357,494,5,0
7358,494,6,0
7359,494,7,-25
7360,494,8,0
7361,494,9,50
7362,494,10,0
7363,494,11,0
7364,494,12,25
7365,494,13,50
7366,494,14,50
7367,494,15,25
7368,494,16,-25
7369,494,17,0
7370,494,18,25
7371,494,19,0
7372,495,1,25
7373,495,2,50
7374,495,3,50
7375,495,4,0
7376,495,5,0
7377,495,6,0
7378,495,7,-25
7379,495,8,0
7380,495,9,50
7381,495,10,0
7382,495,11,0
7383,495,12,0
7384,495,13,50
7385,495,14,50
7386,495,15,0
7387,495,16,-25
7388,495,17,0
7389,495,18,25
7390,495,19,50
7391,496,1,50
7392,496,2,0
7393,496,3,50
7394,496,4,25
7395,496,5,25
7396,496,6,-25
7397,496,7,0
7398,496,8,25
7399,496,9,0
7400,496,10,0
7401,496,11,50
7402,496,12,0
7403,496,13,0
7404,496,14,-25
7405,496,15,50
7406,496,16,0
7407,496,17,50
7408,496,18,0
7409,496,19,25
7410,497,1,25
7411,497,2,50
7412,497,3,50
7413,497,4,0
7414,497,5,0
7415,497,6,25
7416,497,7,-25
7417,497,8,0
7418,497,9,25
7419,497,10,0
7420,497,11,0
7421,497,12,50
7422,497,13,50
7423,497,14,50
7424,497,15,0
7425,497,16,-25
7426,497,17,0
7427,497,18,0
7428,497,19,25
7429,498,1,50
7430,498,2,0
7431,498,3,50
7432,498,4,0
7433,498,5,25
7434,498,6,-25
7435,498,7,0
7436,498,8,25
7437,498,9,25
7438,498,10,0
7439,498,11,0
7440,498,12,0
7441,498,13,0
7442,498,14,-25
7443,498,15,50
7444,498,16,25
7445,498,17,50
7446,498,18,25
7447,498,19,25
7448,499,1,25
7449,499,2,50
7450,499,3,50
7451,499,4,0
7452,499,5,0
7453,499,6,0
7454,499,7,-25
7455,499,8,25
7456,499,9,25
7457,499,10,0
7458,499,11,0
7459,499,12,0
7460,499,13,50
7461,499,14,50
7462,499,15,25
7463,499,16,-25
7464,499,17,0
7465,499,18,0
7466,499,19,50
7467,500,1,25
7468,500,2,50
7469,500,3,50
7470,500,4,0
7471,500,5,0
7472,500,6,0
7473,500,7,-25
7474,500,8,50
7475,500,9,0
7476,500,10,0
7477,500,11,0
7478,500,12,25
7479,500,13,50
7480,500,14,50
7481,500,15,0
7482,500,16,-25
7483,500,17,25
7484,500,18,0
7485,500,19,25
7486,501,1,25
7487,501,2,50
7488,501,3,50
7489,501,4,0
7490,501,5,0
7491,501,6,25
7492,501,7,-25
7493,501,8,0
7494,501,9,25
7495,501,10,0
7496,501,11,0
7497,501,12,0
7498,501,13,50
7499,501,14,50
7500,501,15,25
7501,501,16,-25
7502,501,17,25
7503,501,18,0
7504,501,19,25
7505,502,1,25
7506,502,2,50
7507,502,3,50
7508,502,4,0
7509,502,5,50
7510,502,6,0
7511,502,7,-25
7512,502,8,0
7513,502,9,0
7514,502,10,0
7515,502,11,0
7516,502,12,0
7517,502,13,50
7518,502,14,50
7519,502,15,25
7520,502,16,-25
7521,502,17,25
7522,502,18,0
7523,502,19,25
7524,503,1,0
7525,503,2,50
7526,503,3,50
7527,503,4,0
7528,503,5,0
7529,503,6,25
7530,503,7,-25
7531,503,8,0
7532,503,9,50
7533,503,10,0
7534,503,11,0
7535,503,12,25
7536,503,13,50
7537,503,14,50
7538,503,15,25
7539,503,16,-25
7540,503,17,0
7541,503,18,0
7542,503,19,25
7543,504,1,0
7544,504,2,50
7545,504,3,50
7546,504,4,0
7547,504,5,0
7548,504,6,25
7549,504,7,-25
7550,504,8,25
7551,504,9,25
7552,504,10,0
7553,504,11,0
7554,504,12,0
7555,504,13,50
7556,504,14,50
7557,504,15,25
7558,504,16,-25
7559,504,17,0
7560,504,18,25
7561,504,19,25
7562,505,1,-25
7563,505,2,50
7564,505,3,0
7565,505,4,50
7566,505,5,-25
7567,505,6,25
7568,505,7,25
7569,505,8,25
7570,505,9,25
7571,505,10,0
7572,505,11,0
7573,505,12,0
7574,505,13,50
7575,505,14,0
7576,505,15,50
7577,505,16,50
7578,505,17,-25
7579,505,18,25
7580,505,19,0
7581,506,1,0
7582,506,2,0
7583,506,3,25
7584,506,4,50
7585,506,5,25
7586,506,6,25
7587,506,7,0
7588,506,8,0
7589,506,9,25
7590,506,10,0
7591,506,11,-25
7592,506,12,0
7593,506,13,50
7594,506,14,50
7595,506,15,0
7596,506,16,0
7597,506,17,25
7598,506,18,50
7599,506,19,0
7600,507,1,-25
7601,507,2,50
7602,507,3,0
7603,507,4,50
7604,507,5,0
7605,507,6,50
7606,507,7,-25
7607,507,8,0
7608,507,9,50
7609,507,10,0
7610,507,11,-25
7611,507,12,25
7612,507,13,50
7613,507,14,0
7614,507,15,0
7615,507,16,50
7616,507,17,0
7617,507,18,50
7618,507,19,0
7619,508,1,-25
7620,508,2,0
7621,508,3,25
7622,508,4,50
7623,508,5,0
7624,508,6,50
7625,508,7,0
7626,508,8,0
7627,508,9,50
7628,508,10,0
7629,508,11,-25
7630,508,12,0
7631,508,13,50
7632,508,14,0
7633,508,15,25
7634,508,16,25
7635,508,17,0
7636,508,18,50
7637,508,19,25
7638,509,1,-25
7639,509,2,0
7640,509,3,25
7641,509,4,50
7642,509,5,0
7643,509,6,50
7644,509,7,0
7645,509,8,0
7646,509,9,50
7647,509,10,0
7648,509,11,-25
7649,509,12,25
7650,509,13,50
7651,509,14,0
7652,509,15,25
7653,509,16,0
7654,509,17,0
7655,509,18,50
7656,509,19,25
7657,510,1,-25
7658,510,2,0
7659,510,3,0
7660,510,4,50
7661,510,5,0
7662,510,6,50
7663,510,7,0
7664,510,8,0
7665,510,9,75
7666,510,10,0
7667,510,11,-25
7668,510,12,0
7669,510,13,50
7670,510,14,0
7671,510,15,0
7672,510,16,50
7673,510,17,25
7674,510,18,50
7675,510,19,0
7676,511,1,-25
7677,511,2,0
7678,511,3,0
7679,511,4,50
7680,511,5,0
7681,511,6,50
7682,511,7,25
7683,511,8,0
7684,511,9,50
7685,511,10,0
7686,511,11,-25
7687,511,12,0
7688,511,13,50
7689,511,14,25
7690,511,15,0
7691,511,16,50
7692,511,17,0
7693,511,18,50
7694,511,19,0
7695,512,1,-25
7696,512,2,0
7697,512,3,0
7698,512,4,50
7699,512,5,0
7700,512,6,50
7701,512,7,25
7702,512,8,0
7703,512,9,50
7704,512,10,0
7705,512,11,-25
7706,512,12,0
7707,512,13,50
7708,512,14,0
7709,512,15,0
7710,512,16,25
7711,512,17,0
7712,512,18,75
7713,512,19,25
7714,513,1,-25
7715,513,2,0
7716,513,3,0
7717,513,4,50
7718,513,5,0
7719,513,6,50
7720,513,7,25
7721,513,8,0
7722,513,9,50
7723,513,10,0
7724,513,11,-25
7725,513,12,50
7726,513,13,50
7727,513,14,0
7728,513,15,0
7729,513,16,0
7730,513,17,0
7731,513,18,50
7732,513,19,25
7733,514,1,-25
7734,514,2,0
7735,514,3,25
7736,514,4,50
7737,514,5,0
7738,514,6,50
7739,514,7,0
7740,514,8,0
7741,514,9,50
7742,514,10,0
7743,514,11,-25
7744,514,12,0
7745,514,13,50
7746,514,14,0
7747,514,15,25
7748,514,16,0
7749,514,17,50
7750,514,18,50
7751,514,19,0
7752,515,1,-25
7753,515,2,0
7754,515,3,0
7755,515,4,50
7756,515,5,50
7757,515,6,50
7758,515,7,0
7759,515,8,25
7760,515,9,0
7761,515,10,0
7762,515,11,-25
7763,515,12,0
7764,515,13,50
7765,515,14,0
7766,515,15,25
7767,515,16,50
7768,515,17,0
7769,515,18,50
7770,515,19,0
7771,516,1,-25
7772,516,2,0
7773,516,3,0
7774,516,4,50
7775,516,5,0
7776,516,6,50
7777,516,7,25
7778,516,8,0
7779,516,9,50
7780,516,10,0
7781,516,11,-25
7782,516,12,0
7783,516,13,50
7784,516,14,25
7785,516,15,25
7786,516,16,25
7787,516,17,0
7788,516,18,50
7789,516,19,0
7790,517,1,0
7791,517,2,-25
7792,517,3,-25
7793,517,4,0
7794,517,5,25
7795,517,6,50
7796,517,7,75
7797,517,8,50
7798,517,9,0
7799,517,10,0
7800,517,11,0
7801,517,12,50
7802,517,13,25
7803,517,14,50
7804,517,15,-25
7805,517,16,0
7806,517,17,0
7807,517,18,50
7808,517,19,0
7809,518,1,-25
7810,518,2,0
7811,518,3,0
7812,518,4,50
7813,518,5,0
7814,518,6,50
7815,518,7,25
7816,518,8,0
7817,518,9,50
7818,518,10,0
7819,518,11,-25
7820,518,12,25
7821,518,13,50
7822,518,14,0
7823,518,15,0
7824,518,16,0
7825,518,17,0
7826,518,18,50
7827,518,19,50
7828,519,1,-25
7829,519,2,0
7830,519,3,0
7831,519,4,50
7832,519,5,0
7833,519,6,50
